benchmark,onnx_file,vnnlib_file,ground_truth,n_sat,n_unsat,n_timeout,n_unknown,n_error,dissenting_tools,source_tools
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_7.vnnlib,unsat,1,1,1,0,0,rover,alpha_beta_crown
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_70.vnnlib,unsat,1,1,1,0,0,rover,alpha_beta_crown
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_71.vnnlib,unsat,1,1,1,0,0,rover,alpha_beta_crown
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_72.vnnlib,unsat,1,1,1,0,0,rover,alpha_beta_crown
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_73.vnnlib,unsat,1,1,1,0,0,rover,alpha_beta_crown
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_74.vnnlib,sat,2,0,1,0,0,,"alpha_beta_crown,rover"
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_75.vnnlib,unsat,1,1,1,0,0,rover,alpha_beta_crown
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_76.vnnlib,unsat,1,1,1,0,0,rover,alpha_beta_crown
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_77.vnnlib,unsat,1,1,1,0,0,rover,alpha_beta_crown
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_78.vnnlib,unsat,1,1,1,0,0,rover,alpha_beta_crown
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_79.vnnlib,unsat,1,1,1,0,0,rover,alpha_beta_crown
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_8.vnnlib,unsat,1,1,1,0,0,rover,alpha_beta_crown
lsnc_relu,relu_quadrotor2d_state.onnx,quadrotor2d_state_9.vnnlib,unsat,1,1,1,0,0,rover,alpha_beta_crown
lsnc_relu,test_nano.onnx,test_nano.vnnlib,unsat,0,2,0,1,0,,"alpha_beta_crown,pyrat"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Adialer.C_label-0_eps-1_idx-4.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Agent.FYI_label-1_eps-2_idx-8.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Agent.FYI_label-1_eps-3_idx-8.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Allaple.A_label-2_eps-2_idx-13.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Allaple.A_label-2_eps-3_idx-11.vnnlib,sat,2,0,2,3,0,,"alpha_beta_crown,neuralsat"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Allaple.A_label-2_eps-3_idx-12.vnnlib,sat,3,0,1,2,1,,"alpha_beta_crown,neuralsat,pyrat"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Allaple.L_label-3_eps-1_idx-18.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Allaple.L_label-3_eps-2_idx-16.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Allaple.L_label-3_eps-2_idx-18.vnnlib,sat,3,0,1,2,1,,"alpha_beta_crown,neuralsat,pyrat"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Allaple.L_label-3_eps-3_idx-16.vnnlib,unsat,0,2,1,3,1,,"alpha_beta_crown,neuralsat"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Alueron.gen!J_label-4_eps-1_idx-23.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Alueron.gen!J_label-4_eps-3_idx-21.vnnlib,unsat,0,1,2,3,1,,alpha_beta_crown
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Autorun.K_label-5_eps-1_idx-25.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Autorun.K_label-5_eps-1_idx-27.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Autorun.K_label-5_eps-1_idx-28.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Autorun.K_label-5_eps-2_idx-29.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-C2LOP.P_label-6_eps-2_idx-30.vnnlib,sat,3,0,1,2,1,,"alpha_beta_crown,neuralsat,pyrat"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-C2LOP.P_label-6_eps-2_idx-31.vnnlib,sat,6,0,0,1,0,,"alpha_beta_crown,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Dialplatform.B_label-8_eps-1_idx-40.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Dialplatform.B_label-8_eps-2_idx-43.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Dontovo.A_label-9_eps-1_idx-48.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Fakerean_label-10_eps-3_idx-54.vnnlib,sat,3,0,1,2,1,,"alpha_beta_crown,neuralsat,pyrat"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Instantaccess_label-11_eps-2_idx-55.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Instantaccess_label-11_eps-2_idx-57.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Lolyda.AA1_label-12_eps-3_idx-60.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Lolyda.AA1_label-12_eps-3_idx-64.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Lolyda.AA2_label-13_eps-1_idx-66.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Lolyda.AA2_label-13_eps-2_idx-68.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Lolyda.AA3_label-14_eps-1_idx-71.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Lolyda.AA3_label-14_eps-3_idx-71.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Lolyda.AT_label-15_eps-1_idx-79.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Lolyda.AT_label-15_eps-2_idx-76.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Malex.gen!J_label-16_eps-1_idx-84.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Malex.gen!J_label-16_eps-3_idx-82.vnnlib,unsat,0,1,2,3,1,,alpha_beta_crown
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Obfuscator.AD_label-17_eps-1_idx-89.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Obfuscator.AD_label-17_eps-2_idx-87.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Rbotigen_label-18_eps-2_idx-92.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Rbotigen_label-18_eps-2_idx-93.vnnlib,unsat,0,4,1,2,0,,"alpha_beta_crown,neuralsat,nnenum,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Rbotigen_label-18_eps-2_idx-94.vnnlib,unsat,0,4,1,2,0,,"alpha_beta_crown,neuralsat,nnenum,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Skintrim.N_label-19_eps-1_idx-96.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Skintrim.N_label-19_eps-3_idx-96.vnnlib,unsat,0,4,1,2,0,,"alpha_beta_crown,neuralsat,nnenum,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Swizzor.gen!E_label-20_eps-2_idx-104.vnnlib,sat,6,0,0,1,0,,"alpha_beta_crown,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-100.vnnlib,sat,6,0,0,1,0,,"alpha_beta_crown,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-102.vnnlib,sat,3,0,2,2,0,,"alpha_beta_crown,neuralsat,pyrat"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-VB.AT_label-22_eps-2_idx-112.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-VB.AT_label-22_eps-3_idx-111.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-VB.AT_label-22_eps-3_idx-112.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Wintrim.BX_label-23_eps-2_idx-117.vnnlib,unsat,0,5,1,1,0,,"alpha_beta_crown,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Wintrim.BX_label-23_eps-3_idx-119.vnnlib,sat,3,0,2,2,0,,"alpha_beta_crown,neuralsat,pyrat"
malbeware,malware_malimg_family_scaled_16-25.onnx,malbeware_family-Yuner.A_label-24_eps-3_idx-120.vnnlib,unsat,0,4,1,2,0,,"alpha_beta_crown,neuralsat,nnenum,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Adialer.C_label-0_eps-1_idx-4.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Agent.FYI_label-1_eps-2_idx-8.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Agent.FYI_label-1_eps-3_idx-8.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Allaple.A_label-2_eps-2_idx-13.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Allaple.A_label-2_eps-3_idx-11.vnnlib,unsat,0,1,3,2,1,,alpha_beta_crown
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Allaple.A_label-2_eps-3_idx-12.vnnlib,unsat,0,2,3,2,0,,"alpha_beta_crown,neuralsat"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Allaple.L_label-3_eps-1_idx-18.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Allaple.L_label-3_eps-2_idx-16.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Allaple.L_label-3_eps-2_idx-18.vnnlib,sat,5,0,1,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Allaple.L_label-3_eps-3_idx-16.vnnlib,sat,5,0,1,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Alueron.gen!J_label-4_eps-1_idx-23.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Alueron.gen!J_label-4_eps-3_idx-21.vnnlib,sat,5,0,1,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Autorun.K_label-5_eps-1_idx-25.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Autorun.K_label-5_eps-1_idx-27.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Autorun.K_label-5_eps-1_idx-28.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Autorun.K_label-5_eps-2_idx-29.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-C2LOP.P_label-6_eps-2_idx-30.vnnlib,sat,5,0,1,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-C2LOP.P_label-6_eps-2_idx-31.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Dialplatform.B_label-8_eps-1_idx-40.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Dialplatform.B_label-8_eps-2_idx-43.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Dontovo.A_label-9_eps-1_idx-48.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Fakerean_label-10_eps-3_idx-54.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Instantaccess_label-11_eps-2_idx-55.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Instantaccess_label-11_eps-2_idx-57.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Lolyda.AA1_label-12_eps-3_idx-60.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Lolyda.AA1_label-12_eps-3_idx-64.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Lolyda.AA2_label-13_eps-1_idx-66.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Lolyda.AA2_label-13_eps-2_idx-68.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Lolyda.AA3_label-14_eps-1_idx-71.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Lolyda.AA3_label-14_eps-3_idx-71.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Lolyda.AT_label-15_eps-1_idx-79.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Lolyda.AT_label-15_eps-2_idx-76.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Malex.gen!J_label-16_eps-1_idx-84.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Malex.gen!J_label-16_eps-3_idx-82.vnnlib,sat,5,0,1,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Obfuscator.AD_label-17_eps-1_idx-89.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Obfuscator.AD_label-17_eps-2_idx-87.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Rbotigen_label-18_eps-2_idx-92.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Rbotigen_label-18_eps-2_idx-93.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Rbotigen_label-18_eps-2_idx-94.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Skintrim.N_label-19_eps-1_idx-96.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Skintrim.N_label-19_eps-3_idx-96.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Swizzor.gen!E_label-20_eps-2_idx-104.vnnlib,sat,5,0,1,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-100.vnnlib,sat,5,0,1,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Swizzor.gen!E_label-20_eps-3_idx-102.vnnlib,sat,5,0,1,1,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-VB.AT_label-22_eps-2_idx-112.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-VB.AT_label-22_eps-3_idx-111.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-VB.AT_label-22_eps-3_idx-112.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Wintrim.BX_label-23_eps-2_idx-117.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Wintrim.BX_label-23_eps-3_idx-119.vnnlib,unsat,0,1,3,2,1,,alpha_beta_crown
malbeware,malware_malimg_family_scaled_4-25.onnx,malbeware_family-Yuner.A_label-24_eps-3_idx-120.vnnlib,unsat,0,6,1,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Adialer.C_label-0_eps-1_idx-4.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Agent.FYI_label-1_eps-2_idx-8.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Agent.FYI_label-1_eps-3_idx-8.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Allaple.A_label-2_eps-2_idx-13.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Allaple.A_label-2_eps-3_idx-11.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Allaple.A_label-2_eps-3_idx-12.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Allaple.L_label-3_eps-1_idx-18.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Allaple.L_label-3_eps-2_idx-16.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Allaple.L_label-3_eps-2_idx-18.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Allaple.L_label-3_eps-3_idx-16.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Alueron.gen!J_label-4_eps-1_idx-23.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Alueron.gen!J_label-4_eps-3_idx-21.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Autorun.K_label-5_eps-1_idx-25.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Autorun.K_label-5_eps-1_idx-27.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Autorun.K_label-5_eps-1_idx-28.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Autorun.K_label-5_eps-2_idx-29.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-C2LOP.P_label-6_eps-2_idx-30.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-C2LOP.P_label-6_eps-2_idx-31.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Dialplatform.B_label-8_eps-1_idx-40.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
malbeware,malware_malimg_family_scaled_linear-25.onnx,malbeware_family-Dialplatform.B_label-8_eps-2_idx-43.vnnlib,unsat,0,7,0,0,0,,"alpha_beta_crown,cora,neuralsat,nnenum,nnv,pyrat,rover"
